ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;TIPO;TOTAL_ELEM
"18590";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450337.01";"4480420.871";"ETRS89";40.47298494;-3.58586904;"CALLE";"GRAN PODER";"24";"28042";"C · CALLE GRAN PODER , ASCENDIENTE 1: 214 · TIMÓN";"20149597";"2004-01-01 00:00:00.0";"21002";"AE21";"INFANTIL";13
"18592";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450583.77";"4480560.647";"ETRS89";40.47425884;-3.58296907;"CALLE";"ARROYOMOLINO";"10";"28042";"C · CALLE ARROYOMOLINO 10 , ASCENDIENTE 1: 214 ·";"11141322";"2004-01-01 00:00:00.0";"21004";"AE21";"INFANTIL";8
"18594";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450490.835";"4480415.524";"ETRS89";40.47294595;-3.58405406;"CALLE";"TIMON";"24";"28042";"C · CALLE TIMON , ASCENDIENTE 1: 214 · TIMÓN , AS";"20094998";"2008-01-01 00:00:00.0";"21006";"AE21";"INFANTIL";18
"18575";"Área Infantil";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449409.981";"4477248.799";"ETRS89";40.44435307;-3.59655173;"AVENIDA";"QUINTA";"26";"28022";"C · CALLE ONCE , ASCENDIENTE 1: 206 · REJAS , ASC";"11137125";"2008-01-01 00:00:00.0";"20188";"AE21";"INFANTIL";11
"18577";"Área Infantil";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447718.367";"4475511.244";"ETRS89";40.42859548;-3.61635502;"CALLE";"ALCONERA";"2";"28037";"Pza · PLAZA CIVICA , ASCENDIENTE 1: 206 · REJAS ,";"11134918";"2006-01-01 00:00:00.0";"20191";"AE21";"INFANTIL";12
"18579";"Área Infantil";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446966.026";"4475534.25";"ETRS89";40.42875511;-3.62522588;"CALLE";"ZAYAS";"8";"28037";"C · CALLE ZAYAS 8 , ASCENDIENTE 1: 201 · SIMANCAS";"11134796";"2009-01-01 00:00:00.0";"20193";"AE21";"INFANTIL";8
"18581";"Área Infantil";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"450973.782";"4477412.958";"ETRS89";40.44592561;-3.57812514;"CALLE";"BELFAST";"25";"28022";"Pq · PARQUE ARROYO DE LA REJA 2 , ASCENDIENTE 1:";"20168945";"2009-01-01 00:00:00.0";"20196";"AE21";"INFANTIL";21
"18583";"Área Infantil";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448860.294";"4474962.603";"ETRS89";40.42372396;-3.60284927;"PASEO";"GINEBRA";"35";"28022";"Pº · PASEO GINEBRA , ASCENDIENTE 1: 205 · LAS ROS";"20150394";"2011-01-01 00:00:00.0";"20198";"AE21";"INFANTIL";8
"18585";"Área Infantil";"202";"HELLIN";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447668.314";"4475667.912";"ETRS89";40.43000370;-3.61695796;"CALLE";"REDES";"6";"28037";"C · CALLE REDES 6 , ASCENDIENTE 1: 206 · REJAS ,";"11134917";"2003-01-01 00:00:00.0";"20200";"AE21";"INFANTIL";7
"18587";"Área Infantil";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447880.33";"4477230.416";"ETRS89";40.44409298;-3.61458672;"CALLE";"NICOLASA GOMEZ";"9";"28022";"C · CALLE BOLTAÑA , ASCENDIENTE 1: 204 · LOS ARCO";"20158339";"2004-01-01 00:00:00.0";"20202";"AE21";"INFANTIL";7
"18589";"Área Infantil";"212";"AEROPUERTO";"21";"BARAJAS";"OPERATIVO";"450501.355";"4477986.227";"ETRS89";40.45106198;-3.58374049;"CALLE";"PRADOLUENGO";"122 A";"28042";"C · CALLE MEDINA DE POMAR , ASCENDIENTE 1: 212 ·";"11140186";"2005-01-01 00:00:00.0";"21001";"AE21";"INFANTIL";10
"18591";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450517.546";"4480545.222";"ETRS89";40.47411594;-3.58374908;"CALLE";"ARROYOMOLINO";"1 A";"28042";"C · CALLE ARROYOMOLINO 11 , ASCENDIENTE 1: 214 ·";"20121297";"2004-01-01 00:00:00.0";"21003";"AE21";"INFANTIL";8
"18593";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450458.716";"4480502.094";"ETRS89";40.47372391;-3.58443970;"CALLE";"ALAR DEL REY";"46";"28042";"C · CALLE ALAR DEL REY , ASCENDIENTE 1: 214 · TIM";"20158145";"2004-01-01 00:00:00.0";"21005";"AE21";"INFANTIL";18
"18595";"Área Infantil";"213";"CASCO HISTORICO DE BARAJAS";"21";"BARAJAS";"OPERATIVO";"451110.342";"4480563.588";"ETRS89";40.47431650;-3.57675757;"PLAZA";"JUBILADO";"5";"28042";"Pza · PLAZA DEL JUBILADO 5 , ASCENDIENTE 1: 213 ·";"11143779";"2006-01-01 00:00:00.0";"21008";"AE21";"INFANTIL";7
"18597";"Área Infantil";"213";"CASCO HISTORICO DE BARAJAS";"21";"BARAJAS";"OPERATIVO";"450967.221";"4480748.641";"ETRS89";40.47597513;-3.57846021;"CALLE";"LOS PILARES";"23";"28042";"Pza · PLAZA PILARES 21 , ASCENDIENTE 1: 213 · CAS";"11140721";"2009-01-01 00:00:00.0";"21010";"AE21";"INFANTIL";14
"18599";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450320.897";"4480264.55";"ETRS89";40.47157574;-3.58604687;"PLAZA";"NUESTRA SEÑORA DE LORETO";"3";"28042";"Pza · PLAZA NUESTRA SEÑORA DE LORETO , ASCENDIENT";"11141772";"2005-01-01 00:00:00.0";"21012";"AE21";"INFANTIL";14
"18601";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450334.312";"4480555.95";"ETRS89";40.47420165;-3.58591144;"CALLE";"PLAYA AMERICA";"26";"28042";"C · CALLE GRAN PODER , ASCENDIENTE 1: 214 · TIMÓN";"20128533";"2006-01-01 00:00:00.0";"21014";"AE21";"INFANTIL";8
"18605";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449732.718";"4479785.565";"ETRS89";40.46722538;-3.59294711;"CALLE";"BAHIA DE SANTA POLA";"56";"28042";"C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21";"20148724";"2006-01-01 00:00:00.0";"21019";"AE21";"INFANTIL";16
"18607";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449701.876";"4479838.325";"ETRS89";40.46769880;-3.59331508;"CALLE";"BAHIA DE SANTA POLA";"68";"28042";"C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21";"20143672";"2006-01-01 00:00:00.0";"21020";"AE21";"INFANTIL";18
"18609";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449861.786";"4479412.423";"ETRS89";40.46387169;-3.59139523;"CALLE";"BANDE";"16";"28042";"Ba · BAHIA ALMERIA , ASCENDIENTE 1: 215 · CORRALE";"31037713";"2006-01-01 00:00:00.0";"21022";"AE21";"INFANTIL";10
"18611";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449636.717";"4479104.148";"ETRS89";40.46108095;-3.59402539;"CALLE";"BAHIA DE CADIZ";"7";"28042";"Av · AVENIDA LOGROÑO , ASCENDIENTE 1: 215 · CORRA";"20149965";"2004-01-01 00:00:00.0";"21024";"AE21";"INFANTIL";13
"18613";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450586.92";"4478880.67";"ETRS89";40.45912478;-3.58280108;"CALLE";"BERGANTIN";"26";"28042";"Av · AVENIDA CANTABRIA , ASCENDIENTE 1: 211 · ALA";"31043159";"2007-01-01 00:00:00.0";"21026";"AE21";"INFANTIL";8
"18615";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450877.707";"4479026.203";"ETRS89";40.46045307;-3.57938283;"CALLE";"SOTO HIDALGO";"6";"28042";"Av · AVENIDA HISPANIDAD , ASCENDIENTE 1: 211 · AL";"11139930";"2007-01-01 00:00:00.0";"21028";"AE21";"INFANTIL";8
"18619";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449600.088";"4478015.224";"ETRS89";40.45126905;-3.59437095;"CALLE";"OBENQUE";"3";"28042";"C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA";"20047257";"2006-01-01 00:00:00.0";"21031";"AE21";"INFANTIL";16
"18620";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449659.984";"4478014.66";"ETRS89";40.45126760;-3.59366458;"CALLE";"VELERO";"10";"28042";"C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA";"20047323";"2004-01-01 00:00:00.0";"21032";"AE21";"INFANTIL";14
"18622";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449855.19";"4478136.437";"ETRS89";40.45237644;-3.59137223;"CALLE";"BALANDRO";"18";"28042";"C · CALLE BALANDRO 22 , ASCENDIENTE 1: 211 · ALAM";"11140130";"2004-01-01 00:00:00.0";"21034";"AE21";"INFANTIL";17
"18598";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450201.765";"4480216.734";"ETRS89";40.47113785;-3.58744841;"CALLE";"AGUADULCE";"10";"28042";"C · CALLE AGUADULCE 12-14 POS. , ASCENDIENTE 1: 2";"11141726";"2004-01-01 00:00:00.0";"21011";"AE21";"INFANTIL";15
"18600";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450353.476";"4480366.181";"ETRS89";40.47249324;-3.58567052;"CALLE";"PLUS ULTRA";"7";"28042";"C · CALLE GRAN PODER 35 , ASCENDIENTE 1: 214 · TI";"11141279";"2006-01-01 00:00:00.0";"21013";"AE21";"INFANTIL";14
"18602";"Área Infantil";"213";"CASCO HISTORICO DE BARAJAS";"21";"BARAJAS";"OPERATIVO";"450986.901";"4480302.013";"ETRS89";40.47195280;-3.57819353;"CALLE";"NUESTRA SEÑORA DE ARACELI";"2";"28042";"C · CALLE NTRA. SRA DE ARACELI , ASCENDIENTE 1: 2";"11140487";"2004-01-01 00:00:00.0";"21016";"AE21";"INFANTIL";13
"18604";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449770.696";"4479741.519";"ETRS89";40.46683088;-3.59249566;"CALLE";"BAHIA DE SANTA POLA";"31";"28042";"C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21";"20149962";"2007-01-01 00:00:00.0";"21018";"AE21";"INFANTIL";14
"18610";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450299.331";"4480206.553";"ETRS89";40.47105198;-3.58629672;"CALLE";"AERONAVE";"20";"28042";"C · CALLE AERONAVE , ASCENDIENTE 1: 214 · TIMÓN ,";"20044148";"2001-01-01 00:00:00.0";"21023";"AE21";"INFANTIL";10
"18612";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449874.319";"4478930.433";"ETRS89";40.45953039;-3.59120934;"CALLE";"MANUEL AGUILAR MUÑOZ";"10";"28042";"C · CALLE MANUEL AGUILAR MUÑOZ , ASCENDIENTE 1: 2";"11139486";"2004-01-01 00:00:00.0";"21025";"AE21";"INFANTIL";15
"18614";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450804.618";"4478911.001";"ETRS89";40.45941093;-3.58023592;"CALLE";"SOTO HIDALGO";"2";"28042";"Av · AVENIDA HISPANIDAD , ASCENDIENTE 1: 211 · AL";"11139928";"2007-01-01 00:00:00.0";"21027";"AE21";"INFANTIL";7
"18616";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449735.947";"4478100.187";"ETRS89";40.45204267;-3.59277556;"CALLE";"PINOS DE OSUNA";"2";"28042";"C · CALLE OBENQUE 8 , ASCENDIENTE 1: 211 · ALAMED";"11140102";"2004-01-01 00:00:00.0";"21029";"AE21";"INFANTIL";17
"18618";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449673.269";"4478091.69";"ETRS89";40.45196233;-3.59351402;"CALLE";"OBENQUE";"9";"28042";"C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA";"20047266";"2004-01-01 00:00:00.0";"21030";"AE21";"INFANTIL";7
"18621";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450247.963";"4478428.765";"ETRS89";40.45503351;-3.58676328;"CALLE";"GALEON";"6";"28042";"C · CALLE GALEÓN , ASCENDIENTE 1: 211 · ALAMEDA D";"31043571";"2004-01-01 00:00:00.0";"21033";"AE21";"INFANTIL";10
"18623";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449881.694";"4478117.285";"ETRS89";40.45220550;-3.59105816;"CALLE";"BALANDRO";"16";"28042";"C · CALLE BALANDRO , ASCENDIENTE 1: 211 · ALAMEDA";"31001757";"2006-01-01 00:00:00.0";"21035";"AE21";"INFANTIL";12
"18628";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449262.157";"4478301.85";"ETRS89";40.45383059;-3.59837890;"PASEO";"ALAMEDA DE OSUNA";"50 A";"28042";"Pº · PASEO ALAMEDA DE OSUNA 48 POSTERIOR , ASCEND";"31003955";"2006-01-01 00:00:00.0";"21041";"AE21";"INFANTIL";14
"18630";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449483.019";"4479664.822";"ETRS89";40.46612251;-3.59588277;"CALLE";"BAHIA DE SANTANDER";"27";"28042";"C · CALLE BAHIA DE SANTANDER 19 , ASCENDIENTE 1:";"20137060";"2005-01-01 00:00:00.0";"21043";"AE21";"INFANTIL";8
"18632";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449954.871";"4478527.296";"ETRS89";40.45590354;-3.59022753;"CALLE";"GALERA";"27";"28042";"C · CALLE LA RIOJA , ASCENDIENTE 1: 211 · ALAMEDA";"11139996";"2007-01-01 00:00:00.0";"21045";"AE21";"INFANTIL";11
"18634";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450215.414";"4480654.153";"ETRS89";40.47507920;-3.58732174;"CALLE";"PLAYA DE BOLNUEVO";"66";"28042";"C · CALLE PLAYA DE BOLBUENO , ASCENDIENTE 1: 214";"31052902";"2009-01-01 00:00:00.0";"21047";"AE21";"INFANTIL";11
"18636";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"449817.418";"4480661.332";"ETRS89";40.47511992;-3.59201733;"CALLE";"PLAYA DE BOLNUEVO";"20";"28042";"C · CALLE PLAYA DE BOLBUENO , ASCENDIENTE 1: 214";"31035711";"2010-01-01 00:00:00.0";"21049";"AE21";"INFANTIL";21
"18638";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"449394.4";"4480397.283";"ETRS89";40.47271555;-3.59698646;"CALLE";"AIRE";"87";"28042";"C · CALLE HURACAN 50 , ASCENDIENTE 1: 214 · TIMÓN";"31029067";"2009-01-01 00:00:00.0";"21051";"AE21";"INFANTIL";10
"18640";"Área Infantil";"213";"CASCO HISTORICO DE BARAJAS";"21";"BARAJAS";"OPERATIVO";"450818.009";"4480622.268";"ETRS89";40.47482786;-3.58021064;"CALLE";"ACUARIO";"29";"28042";"C · CALLE ACUARIO 34 , ASCENDIENTE 1: 213 · CASCO";"20082428";"2010-01-01 00:00:00.0";"21053";"AE21";"INFANTIL";5
"3531279";"Área Infantil";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"442824.654";"4472117.775";"ETRS89";40.39770335;-3.67373904;"CALLE";"SECO";"13";"28007";"CALLE SECO CV BARRILERO";"11011370";"2017-06-16 00:00:00.0";"03061";"AE21";"INFANTIL";10
"3566353";"Área Infantil";"087";"MIRASIERRA";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438762.998";"4483016.577";"ETRS89";40.49559523;-3.72264784;"CALLE";"MARIA DE MAEZTU";"112";"28049";"CALLE MARIA DE MAEZTU 118";"31049981";"2016-03-08 00:00:00.0";"08182";"AE21";"INFANTIL";10
"3568168";"Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448331.294";"4481895.304";"ETRS89";40.48614508;-3.60964916;"CALLE";"FERNANDO HIGUERAS";"35";"28055";"FERNANDO HIGUERAS, 69";"31042716";"2013-01-01 00:00:00.0";"16246";"AE21";"INFANTIL";7
"3568279";"Área Infantil";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444814.462";"4474941.952";"ETRS89";40.42327941;-3.65053808;"CALLE";"POETA BLAS DE OTERO";"52";"28017";"POETA BLAS DE OTERO, 52";"20167400";"2004-01-01 00:00:00.0";"15139";"AE21";"INFANTIL";9
"451321";"Área Infantil";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443612.394";"4475374.149";"ETRS89";40.42709227;-3.66474573;"CALLE";"RAMON DE AGUINAGA";"1";"28028";"CALLE AGUINAGA C/V RUFINO BLANCO";"11016757";"2016-02-28 00:00:00.0";"04041";"AE21";"INFANTIL";15
"18625";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450305.164";"4479192.388";"ETRS89";40.46191612;-3.58614849;"CALLE";"TINTIN Y MILU";"12 A";"28042";"C · CALLE TINTIN Y MILU 12 , ASCENDIENTE 1: 211 ·";"20176357";"2005-01-01 00:00:00.0";"21039";"AE21";"INFANTIL";13
"18627";"Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"450567.501";"4479744.62";"ETRS89";40.46690661;-3.58309740;"CALLE";"BURRIANA";"67";"28042";"Av · AVENIDA LOGROÑO , ASCENDIENTE 1: 215 · CORRA";"31037744";"2004-01-01 00:00:00.0";"21040";"AE21";"INFANTIL";16
"18629";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"448902.589";"4478117.09";"ETRS89";40.45214413;-3.60260439;"PASEO";"ALAMEDA DE OSUNA";"8";"28042";"Pq · PARQUE FORESTAL/LA ALAMEDA/ , ASCENDIENTE 1:";"31036783";"2003-01-01 00:00:00.0";"21042";"AE21";"INFANTIL";10
"18631";"Área Infantil";"213";"CASCO HISTORICO DE BARAJAS";"21";"BARAJAS";"OPERATIVO";"450742.501";"4479904.244";"ETRS89";40.46835500;-3.58104563;"CALLE";"AYERBE";"6";"28042";"C · CALLE AYERBE 4 , ASCENDIENTE 1: 213 · CASCO A";"11140550";"2006-01-01 00:00:00.0";"21044";"AE21";"INFANTIL";12
"18633";"Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450205.592";"4478744.779";"ETRS89";40.45787782;-3.58728776;"CALLE";"BERGANTIN";"3";"28042";"C · CALLE LA RIOJA , ASCENDIENTE 1: 211 · ALAMEDA";"11139988";"2007-01-01 00:00:00.0";"21046";"AE21";"INFANTIL";16
"18635";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450006.232";"4480657.916";"ETRS89";40.47510053;-3.58978968;"CALLE";"PLAYA DE BOLNUEVO";"36";"28042";"C · CALLE PLAYA DE BOLBUENO , ASCENDIENTE 1: 214";"31043581";"2009-01-01 00:00:00.0";"21048";"AE21";"INFANTIL";13
"18637";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"449683.583";"4480657.103";"ETRS89";40.47507372;-3.59359580;"CALLE";"PLAYA DE PONIENTE";"9";"28042";"C · CALLE PLAYA DE PONIENTE , ASCENDIENTE 1: 214";"31023252";"2010-01-01 00:00:00.0";"21050";"AE21";"INFANTIL";10
"18639";"Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"449460.365";"4480471.979";"ETRS89";40.47339247;-3.59621428;"CALLE";"CICLON";"54";"28042";"C · CALLE HURACAN , ASCENDIENTE 1: 214 · TIMÓN ,";"31041582";"2009-01-01 00:00:00.0";"21052";"AE21";"INFANTIL";7
"3530623";"Área Infantil";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440631.154";"4475275.087";"ETRS89";40.42599247;-3.69987948;"CALLE";"BENEFICENCIA";"4";"28004";"PLAZA BARCELO";"20005756";"2017-05-24 00:00:00.0";"01008";"AE21";"INFANTIL";13
"452347";"Área Infantil";"087";"MIRASIERRA";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"438850.81";"4483132.642";"ETRS89";40.49664726;-3.72162287;"CALLE";"MARIA DE MAEZTU";"146";"28049";"CALLE MARIA DE MAEZTU 146 ZONA 2";"31049952";"2016-03-08 00:00:00.0";"08184";"AE21";"INFANTIL";7
"461179";"Área Infantil";"024";"LEGAZPI";"02";"ARGANZUELA";"OPERATIVO";"441285.7";"4470916.86";"ETRS89";40.38677779;-3.69176172;"CALLE";"CARABAÑA";"2";"28045";"CALLE CARABAÑA (ZONA 1), ASCENDIENTE 1";"31049127";"2015-05-10 00:00:00.0";"02087";"AE21";"INFANTIL";13
"461183";"Área Infantil";"095";"VALDEMARIN";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433213.552";"4479848.35";"ETRS89";40.46662719;-3.78779659;"CAMINO";"ZARZUELA";"29";"28023";"CAMINO ZARZUELA, 29";"31049893";"2014-12-25 00:00:00.0";"09153";"AE21";"INFANTIL";4
"461181";"Área Infantil";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"443376.078";"4479004.405";"ETRS89";40.45977938;-3.66785504;"CALLE";"FEDERICO SALMON";"2";"28016";"CALLE FEDERICO SALMON, 2";"31008556";"2017-02-14 00:00:00.0";"05063";"AE21";"INFANTIL";6
"461194";"Área Infantil";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"443016.134";"4478994.907";"ETRS89";40.45966921;-3.67209930;"AVENIDA";"ALFONSO XIII";"131";"28016";"CALLE PARAGUAY C/V ALFONSO XIII, 131";"31049709";"2016-01-29 00:00:00.0";"05062";"AE21";"INFANTIL";7
"461341";"Área Infantil";"124";"ALMENDRALES";"12";"USERA";"OPERATIVO";"441006.237";"4470353.291";"ETRS89";40.38168111;-3.69500189;"CALLE";"AÑAFIL";"4";"28026";"AÑAFIL, 000004";"11083693";"2016-01-05 00:00:00.0";"12113";"AE21";"INFANTIL";5
"52038";"Área Infantil";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"439009.915";"4473701.612";"ETRS89";40.41170064;-3.71883944;"CALLE";"JUAN DUQUE";"25";"28005";"CALLE JUAN DUQUE 25 POSTERIOR (ZONA II), ASCENDIENTE 1: 021 · IM";"11008100";"2006-03-10 00:00:00.0";"02083";"AE21";"INFANTIL";7
"52041";"Área Infantil";"025";"DELICIAS";"02";"ARGANZUELA";"OPERATIVO";"441219.13";"4471647.742";"ETRS89";40.39335727;-3.69261343;"CALLE";"GRANITO";"20";"28045";"CALLE HIERRO C/ GRANITO (ZONA II), ASCENDIENTE 1: 025 · DE";"31006449";"2005-05-25 00:00:00.0";"02086";"AE21";"INFANTIL";9
"52047";"Área Infantil";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443996.716";"4476680.278";"ETRS89";40.43888453;-3.66033039;"AVENIDA";"BRASILIA";"13";"28028";"AVENIDA DE BRASILIA (ZONA II)";"11017861";"2005-10-18 00:00:00.0";"04036";"AE21";"INFANTIL";9
"52049";"Área Infantil";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442422.219";"4476071.92";"ETRS89";40.43329662;-3.67883882;"CALLE";"PRINCIPE DE VERGARA";"68";"28006";"CALLE PRINCIPE DE VERGARA, 68";"31035584";"2006-02-09 00:00:00.0";"04038";"AE21";"INFANTIL";12
"52051";"Área Infantil";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443924.252";"4475081.634";"ETRS89";40.42447822;-3.66104371;"CALLE";"DOLORES ROMERO";"53";"28028";"PARQUE FUENTE DEL BERRO (ZONA II)";"11016068";"2005-09-20 00:00:00.0";"04040";"AE21";"INFANTIL";18
"52055";"Área Infantil";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"442902.249";"4479385.527";"ETRS89";40.46318027;-3.67347758;"CALLE";"MAESTRO CHAPI";"10";"28016";"CALLE MAESTRO CHAPI, 10";"11026608";"2013-07-23 00:00:00.0";"05057";"AE21";"INFANTIL";6
"52057";"Área Infantil";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"443105.437";"4478360.729";"ETRS89";40.45396235;-3.67098924;"CALLE";"VICTOR DE LA SERNA";"20";"28016";"CALLE VICTOR DE LA SERNA, 18-20 POST";"11024465";"2015-08-03 00:00:00.0";"05059";"AE21";"INFANTIL";8
"52061";"Área Infantil";"061";"BELLAS VISTAS";"06";"TETUAN";"OPERATIVO";"440093.5";"4478119.364";"ETRS89";40.45157640;-3.70648542;"CALLE";"TENERIFE";"42";"28039";;"11028892";"2015-04-01 00:00:00.0";"06065";"AE21";"INFANTIL";7
"52066";"Área Infantil";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"440893.958";"4480166.922";"ETRS89";40.47007896;-3.69723686;"CALLE";"ROSARIO ROMERO";"32";"28029";"Av · AVENIDA ASTURIAS , ASCENDIENTE 1: 064 · ALME";"11033247";"2004-01-01 00:00:00.0";"06070";"AE21";"INFANTIL";8
"461265";"Área Infantil";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448348.274";"4468701.367";"ETRS89";40.36728688;-3.60837690;"CALLE";"ENTREPEÑAS";"49";"28051";"ENTREPEÑAS, 000049";"31033784";"2016-04-01 00:00:00.0";"18089";"AE21";"INFANTIL";8
"461342";"Área Infantil";"124";"ALMENDRALES";"12";"USERA";"OPERATIVO";"441018.489";"4470367.714";"ETRS89";40.38181191;-3.69485889;"CALLE";"AÑAFIL";"6";"28026";"AÑAFIL, 000006";"11083617";"2016-02-05 00:00:00.0";"12114";"AE21";"INFANTIL";5
"461343";"Área Infantil";"175";"ANGELES";"17";"VILLAVERDE";"OPERATIVO";"440850.084";"4467936.707";"ETRS89";40.35990011;-3.69661719;"CALLE";"LA CHULAPONA";"1";"28041";"LA CHULAPONA, 000001";"11128976";"2015-01-01 00:00:00.0";"17121";"AE21";"INFANTIL";6
"52031";"Área Infantil";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441241.982";"4475204.568";"ETRS89";40.42540056;-3.69267262;"CALLE";"MARQUES DE LA ENSENADA";"1";"28004";"PLAZA VILLA DE PARIS, ZONA 2";"20005728";"2007-06-20 00:00:00.0";"01042";"AE21";"INFANTIL";11
